cofo_number,date,year,status,permit_number,permit_type,permit_subtype,address,zip,homes,stories,building_size,zone,census_tract,lat,lon
155685,7/20/18,2018,CofO Issued,16010-30000-01807,Bldg-New,1 or 2 Family Dwelling,2911 S DANALDA DR,90064,1,2,001 unit,R1-1,2690,34.03825,-118.40212
135047,12/21/16,2016,CofO Issued,14010-10000-03813,Bldg-New,1 or 2 Family Dwelling,2770 S FORRESTER DR,90064,1,2,001 unit,R1-1-O,2690,34.04197,-118.40216
161047,8/21/18,2018,CofO Issued,17016-20000-09201,Bldg-Alter/Repair,1 or 2 Family Dwelling,7945 N SHADYGLADE AVE,91605,1,,001 unit,RS-1,1210.2,34.21514,-118.40216
144429,8/3/17,2017,CofO Issued,14010-20000-02329,Bldg-New,1 or 2 Family Dwelling,12341 W LA MAIDA ST,91607,1,2,001 unit,R1-1,1240,34.15863,-118.4022
113848,9/26/16,2016,CofO Issued,12010-30000-01905,Bldg-New,1 or 2 Family Dwelling,9311 W READCREST DR,90210,1,2,001 unit,RE15-1,2611.01,34.09666,-118.40223
119550,8/20/14,2014,CofO Issued,13010-20000-02595,Bldg-New,1 or 2 Family Dwelling,12340 W OTSEGO ST,91607,1,2,001 unit,R1-1,1240,34.16294,-118.40229
121436,1/14/16,2016,CofO Issued,13010-10000-00777,Bldg-New,Apartment,12345 W CHANDLER BLVD,91607,23,3,020-049 units,R3-1,1249.02,34.16879,-118.40229
102519,2/13/13,2013,CofO Issued,12010-20000-00601,Bldg-New,1 or 2 Family Dwelling,3015 S DANNYHILL DR,90064,1,2,001 unit,R1-1,2690,34.0374,-118.40232
163381,7/27/18,2018,CofO Issued,17016-20001-01425,Bldg-Alter/Repair,1 or 2 Family Dwelling,12343 W MILBANK ST,91604,1,0,001 unit,R1-1-RFA-RIO,1434,34.15327,-118.40236
139661,12/14/16,2016,CofO Issued,13010-20000-04174,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139671,12/14/16,2016,CofO Issued,13010-20000-04172,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139654,12/14/16,2016,CofO Issued,13010-20000-04167,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139650,12/14/16,2016,CofO Issued,13010-20000-04163,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139652,12/14/16,2016,CofO Issued,13010-20000-04165,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139672,12/14/16,2016,CofO Issued,13010-20000-04173,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139664,12/14/16,2016,CofO Issued,13010-20000-04164,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139677,12/14/16,2016,CofO Issued,13010-20000-04179,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139673,1/25/17,2017,CofO Issued,13010-20000-04175,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139676,1/25/17,2017,CofO Issued,13010-20000-04178,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139667,1/25/17,2017,CofO Issued,13010-20000-04169,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139675,1/25/17,2017,CofO Issued,13010-20000-04177,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139678,1/31/17,2017,CofO Issued,13010-20000-04180,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139670,3/9/17,2017,CofO Issued,13010-20000-04171,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139679,3/9/17,2017,CofO Issued,13010-20000-04181,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139674,3/9/17,2017,CofO Issued,13010-20000-04176,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139660,3/9/17,2017,CofO Issued,13010-20000-04170,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139648,3/9/17,2017,CofO Issued,13010-20000-04162,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139665,3/9/17,2017,CofO Issued,13010-20000-04166,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139666,3/9/17,2017,CofO Issued,13010-20000-04168,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
139681,3/14/17,2017,CofO Issued,13010-20000-04182,Bldg-New,1 or 2 Family Dwelling,12360 W OSBORNE PL,91331,1,2,001 unit,(T)(Q)RD1.5-1,1047.03,34.25922,-118.40237
123238,6/8/15,2015,CofO Issued,14010-20000-00322,Bldg-New,1 or 2 Family Dwelling,12346 W CANTURA ST,91604,1,2,001 unit,R1-1-RFA,1439.01,34.14187,-118.40239
117896,10/7/15,2015,CofO Issued,13010-10000-00816,Bldg-New,1 or 2 Family Dwelling,2740 S MCCONNELL DR,90064,1,2,001 unit,R1-1-O,2690,34.04363,-118.40242
142941,12/2/16,2016,CofO Issued,15010-10000-02845,Bldg-New,1 or 2 Family Dwelling,3253 S CLUB DR,90064,1,2,001 unit,R1-1,2690,34.03307,-118.40246
155051,4/23/18,2018,CofO Issued,16010-20000-02854,Bldg-New,1 or 2 Family Dwelling,12347 W SYLVAN ST,91606,1,2,001 unit,R1-1,1238,34.18499,-118.40246
139792,7/26/18,2018,CofO Issued,14010-10000-03979,Bldg-New,Apartment,1350 S ROXBURY DR,90035,34,3,020-049 units,[Q]R3-1-O,2690,34.05471,-118.40246
107578,3/19/14,2014,CofO Issued,11010-20000-01485,Bldg-New,1 or 2 Family Dwelling,12358 W VALLEY SPRING LANE,91604,1,2,001 unit,R1-1,1435,34.14663,-118.40248
140562,11/23/16,2016,CofO Issued,15010-30000-00340,Bldg-New,1 or 2 Family Dwelling,2763 S FORRESTER DR,90064,1,2,001 unit,R1-1-O,2690,34.04213,-118.40249
78404,4/5/13,2013,CofO Issued,09016-20000-11371,Bldg-Alter/Repair,1 or 2 Family Dwelling,7839 N SHADYGLADE AVE,91605,1,0,001 unit,RS-1,1210.2,34.21337,-118.40253
137952,6/6/18,2018,CofO Issued,14010-20000-00008,Bldg-New,1 or 2 Family Dwelling,12376 W LAUREL TERRACE DR,91604,1,4,001 unit,R1-1,1439.01,34.14128,-118.40262
136687,12/2/17,2017,CofO Issued,15014-20000-00139,Bldg-New,1 or 2 Family Dwelling,2341 N GLOAMING WAY,90210,1,2,001 unit,RE15-1-H,2611.01,34.11488,-118.40266
163849,11/4/17,2017,CofO Issued,17016-20000-15438,Bldg-Alter/Repair,1 or 2 Family Dwelling,6529 W 84TH ST,90045,1,0,001 unit,R1V2,2770,33.963,-118.40268
120936,4/29/15,2015,CofO Issued,13010-20000-02451,Bldg-New,1 or 2 Family Dwelling,12357 W LA MAIDA ST,91607,1,2,001 unit,R1-1,1240,34.15863,-118.4027
130524,6/8/16,2016,CofO Issued,14010-10000-02739,Bldg-New,1 or 2 Family Dwelling,3059 S DANNYHILL DR,90064,1,2,001 unit,R1-1,2690,34.03628,-118.40274
118233,8/13/15,2015,CofO Issued,12010-10000-01778,Bldg-New,Apartment,12381 W OSBORNE ST,91331,27,4,020-049 units,(T)(Q)RD1.5-1,1047.04,34.26101,-118.40283
87977,8/20/13,2013,CofO Issued,09010-30000-00406,Bldg-New,1 or 2 Family Dwelling,2933 S DANALDA DR,90064,1,2,001 unit,R1-1,2690,34.03809,-118.40284
138493,9/12/16,2016,CofO Issued,15010-20000-01226,Bldg-New,1 or 2 Family Dwelling,3139 S BARBYDELL DR,90064,1,2,001 unit,R1-1,2690,34.03485,-118.40284
120937,4/29/15,2015,CofO Issued,13010-20000-02452,Bldg-New,1 or 2 Family Dwelling,12361 W LA MAIDA ST,91607,1,2,001 unit,R1-1,1240,34.15863,-118.40286
151150,2/26/19,2019,CofO Issued,14010-10000-03787,Bldg-New,Commercial,10300 W VENICE BLVD,90232,34,5,020-049 units,C2-1,2699.05,34.02072,-118.40287
141306,9/15/16,2016,CofO Issued,15014-20000-03825,Bldg-Addition,1 or 2 Family Dwelling,12362 W SYLVAN ST,91606,1,1,001 unit,R1-1,1238,34.18472,-118.4029
106022,9/18/14,2014,CofO Issued,12010-20000-01219,Bldg-New,1 or 2 Family Dwelling,5746 N RHODES AVE,91607,1,2,001 unit,R1-1,1238,34.17524,-118.40298
167557,12/7/18,2018,CofO Issued,17010-20000-01610,Bldg-New,1 or 2 Family Dwelling,12360 W HESBY ST,91607,1,2,001 unit,R1-1,1240,34.16215,-118.40308
106098,9/3/13,2013,CofO Issued,12010-10000-01575,Bldg-New,1 or 2 Family Dwelling,10000 W ROSSBURY PL,90064,1,2,001 unit,R1-1,2690,34.03458,-118.40312
114974,11/5/13,2013,CofO Issued,13010-20000-01796,Bldg-New,1 or 2 Family Dwelling,4139 N RHODES AVE,91604,1,2,001 unit,R1-1-RFA,1435,34.14608,-118.40315
97899,3/13/13,2013,CofO Issued,11010-20000-01288,Bldg-New,1 or 2 Family Dwelling,4209 N RHODES AVE,91604,1,2,001 unit,R1-1,1435,34.14707,-118.40315
121734,8/18/14,2014,CofO Issued,14010-20000-00110,Bldg-New,1 or 2 Family Dwelling,4307 N RHODES AVE,91604,1,2,001 unit,R1-1-RFA,1435,34.14888,-118.40315
141749,11/2/16,2016,CofO Issued,14010-20000-03570,Bldg-New,1 or 2 Family Dwelling,4249 N RHODES AVE,91604,1,2,001 unit,R1-1-RFA-RIO,1435,34.14817,-118.40315
162015,3/5/18,2018,CofO Issued,16010-20000-02945,Bldg-New,1 or 2 Family Dwelling,4233 N RHODES AVE,91604,1,2,001 unit,R1-1-RFA-RIO,1435,34.14776,-118.40315
131050,7/16/16,2016,CofO Corrected,14010-20000-02653,Bldg-New,1 or 2 Family Dwelling,10016 W CHEVIOT DR,90064,1,2,001 unit,R1-1,2690,34.03553,-118.40318
138799,12/16/17,2017,CofO Issued,15010-30000-00268,Bldg-New,1 or 2 Family Dwelling,2708 S MONTE MAR TER,90064,1,2,001 unit,R1-1-O,2690,34.04481,-118.4032
145592,5/17/17,2017,CofO Issued,14010-20000-04194,Bldg-New,1 or 2 Family Dwelling,6025 N RHODES AVE,91606,1,2,001 unit,R1-1,1238,34.18018,-118.4032
145433,4/18/17,2017,CofO Issued,14010-20000-04076,Bldg-New,1 or 2 Family Dwelling,6027 N RHODES AVE,91606,1,2,001 unit,R1-1,1238,34.18031,-118.4032
142713,5/8/17,2017,CofO Issued,15010-30000-03633,Bldg-New,1 or 2 Family Dwelling,5665 N RHODES AVE,91607,1,2,001 unit,R1-1,1238,34.17399,-118.40322
120566,11/25/14,2014,CofO Issued,13016-20000-26197,Bldg-Alter/Repair,1 or 2 Family Dwelling,11243 W LUCERNE AVE,90230,1,,001 unit,R1-1,2751.01,33.99947,-118.40323
168575,6/15/18,2018,CofO Issued,17010-20000-01985,Bldg-New,1 or 2 Family Dwelling,6017 N RHODES AVE,91606,1,1,001 unit,R1-1,1238,34.17991,-118.40323
142575,6/9/16,2016,CofO Issued,15010-20000-01988,Bldg-New,1 or 2 Family Dwelling,6529 N RHODES AVE,91606,1,2,001 unit,R1-1,1238,34.18938,-118.40325
143779,7/12/17,2017,CofO Issued,14010-30000-03921,Bldg-New,Apartment,12405 W OXNARD ST,91606,17,3,010-019 units,R1-1,1238,34.17956,-118.40334
138798,12/16/17,2017,CofO Issued,15010-30000-00265,Bldg-New,1 or 2 Family Dwelling,2704 S MONTE MAR TER,90064,1,2,001 unit,R1-1-O,2690,34.04466,-118.40335
100798,2/6/14,2014,CofO Issued,11010-30000-02319,Bldg-New,1 or 2 Family Dwelling,6468 W WYNKOOP ST,90045,1,2,001 unit,R1-1,2770,33.97383,-118.40336
117671,10/19/15,2015,CofO Issued,13010-20000-02224,Bldg-New,1 or 2 Family Dwelling,12407 W ERWIN ST,91606,1,2,001 unit,R1-1,1238,34.18318,-118.40338
170943,8/13/18,2018,CofO Issued,17010-20000-03514,Bldg-New,1 or 2 Family Dwelling,12406 W MILBANK ST,91604,1,2,001 unit,R1-1-RFA-RIO,1434,34.15304,-118.4034
126474,6/30/16,2016,CofO Corrected,14010-10000-01596,Bldg-New,1 or 2 Family Dwelling,3036 S DANALDA DR,90064,1,2,001 unit,R1-1,2690,34.03674,-118.40343
152730,10/3/17,2017,CofO Issued,16010-10000-01482,Bldg-New,1 or 2 Family Dwelling,10123 W BRIDLEVALE DR,90064,1,2,001 unit,R1-1,2690,34.03837,-118.40347
134342,4/21/17,2017,CofO Issued,14010-20000-04067,Bldg-New,1 or 2 Family Dwelling,3320 S BARBYDELL DR,90064,1,2,001 unit,R1-1,2690,34.03251,-118.40352
135049,2/3/16,2016,CofO Issued,15010-20000-00660,Bldg-New,1 or 2 Family Dwelling,12414 W MILBANK ST,91604,1,2,001 unit,R1-1-RFA-RIO,1434,34.15304,-118.40357
96061,7/8/13,2013,CofO Issued,11010-10000-01479,Bldg-New,1 or 2 Family Dwelling,10024 W ROSSBURY PL,90064,1,2,001 unit,R1-1,2690,34.03463,-118.40358
105654,3/15/13,2013,CofO Issued,12010-20000-01465,Bldg-New,1 or 2 Family Dwelling,3060 S DANALDA DR,90064,1,2,001 unit,R1-1,2690,34.03618,-118.40358
145007,5/23/18,2018,CofO Issued,15010-20000-01612,Bldg-New,1 or 2 Family Dwelling,12415 W HUSTON ST,91607,1,2,001 unit,R1-1,1240,34.15952,-118.40362
113981,5/20/14,2014,CofO Issued,13010-10000-01446,Bldg-New,1 or 2 Family Dwelling,3309 S BARBYDELL DR,90064,1,2,001 unit,R1-1,2690,34.03294,-118.40363
131214,4/29/16,2016,CofO Issued,14014-30000-00967,Bldg-New,1 or 2 Family Dwelling,5024 S SAWTELLE BLVD,90230,2,2,002-004 units,RD2-1,2751.01,33.99754,-118.40368
161899,3/1/19,2019,CofO Issued,16010-30000-05300,Bldg-New,1 or 2 Family Dwelling,12412 W RYE ST,91604,1,2,001 unit,R1-1-RFA-RIO,1434,34.15116,-118.40372
130417,6/15/18,2018,CofO Issued,14014-30000-04367,Bldg-New,1 or 2 Family Dwelling,12419 W ERWIN ST,91606,1,1,001 unit,R1-1,1238,34.18318,-118.40375
84959,1/22/13,2013,CofO Issued,09010-20000-01179,Bldg-New,Apartment,5302 N WILKINSON AVE,91607,7,2,005-009 units,RD1.5-1,1249.01,34.16683,-118.40395
136972,7/25/16,2016,CofO Corrected,15010-10000-00497,Bldg-New,1 or 2 Family Dwelling,3225 S WOODBINE ST,90064,1,2,001 unit,R1-1,2690,34.03392,-118.40397
126228,1/13/15,2015,CofO Issued,14010-20000-01647,Bldg-New,1 or 2 Family Dwelling,4128 N WILKINSON AVE,91604,1,2,001 unit,R1-1-RFA,1435,34.14571,-118.404
106571,8/19/13,2013,CofO Issued,11010-20000-00747,Bldg-New,1 or 2 Family Dwelling,4311 N VANTAGE AVE,91604,1,2,001 unit,R1-1,1435,34.14539,-118.40401
120576,2/17/15,2015,CofO Issued,13010-20000-02155,Bldg-New,1 or 2 Family Dwelling,4208 N WILKINSON AVE,91604,1,2,001 unit,R1-1-RFA,1435,34.14707,-118.40401
144991,10/13/16,2016,CofO Issued,15014-30000-05597,Bldg-Addition,1 or 2 Family Dwelling,6532 N WILKINSON AVE,91606,1,0,001 unit,R1-1,1238,34.18943,-118.40402
164349,4/6/18,2018,CofO Issued,17016-20000-14897,Bldg-Alter/Repair,1 or 2 Family Dwelling,7958 N WILKINSON AVE,91605,1,,001 unit,RS-1,1210.2,34.21546,-118.40407
131271,8/27/15,2015,CofO Issued,14010-30000-02729,Bldg-New,1 or 2 Family Dwelling,12426 W LANDALE ST,91604,1,2,001 unit,R1-1-RFA,1434,34.15204,-118.40409
122473,10/19/16,2016,CofO Issued,13010-20000-03046,Bldg-New,1 or 2 Family Dwelling,9551 W CHEROKEE LANE,90210,1,2,001 unit,RE15-1-H,2611.01,34.1102,-118.40409
163808,10/11/17,2017,CofO Issued,17014-20000-00706,Bldg-Addition,1 or 2 Family Dwelling,7720 N WILKINSON AVE,91605,1,0,001 unit,R1-1,1210.2,34.2109,-118.4041
58679,11/25/14,2014,CofO Corrected,07010-30000-03248,Bldg-New,1 or 2 Family Dwelling,3 S BEVERLY RIDGE TER,90210,1,2,001 unit,RE40-1-H,2611.01,34.11974,-118.40413
58678,11/26/14,2014,CofO Issued,07010-30000-03247,Bldg-New,1 or 2 Family Dwelling,3 S BEVERLY RIDGE TER,90210,1,2,001 unit,RE40-1-H,2611.01,34.11974,-118.40413
140154,11/25/17,2017,CofO Issued,15010-20000-00203,Bldg-New,1 or 2 Family Dwelling,2715 S FORRESTER DR,90064,1,2,001 unit,R1-1-O,2690,34.04366,-118.40416
28493,1/14/14,2014,CofO Issued,05010-20000-07052,Bldg-New,1 or 2 Family Dwelling,5807 N WILKINSON AVE,91607,1,2,001 unit,R1-1,1238,34.17604,-118.40418
131782,9/21/16,2016,CofO Issued,14010-10000-02108,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131781,9/21/16,2016,CofO Issued,14010-10000-02107,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131785,11/1/16,2016,CofO Issued,14010-10000-02111,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131786,11/1/16,2016,CofO Issued,14010-10000-02112,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131780,11/1/16,2016,CofO Issued,14010-10000-02106,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131779,11/1/16,2016,CofO Issued,14010-10000-02105,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131771,11/23/16,2016,CofO Issued,14010-10000-02101,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131772,11/23/16,2016,CofO Issued,14010-10000-02102,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131777,11/23/16,2016,CofO Issued,14010-10000-02104,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131773,11/23/16,2016,CofO Issued,14010-10000-02103,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131783,12/1/16,2016,CofO Issued,14010-10000-02109,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
131784,12/1/16,2016,CofO Issued,14010-10000-02110,Bldg-New,1 or 2 Family Dwelling,8556 S EMERSON AVE,90045,1,3,001 unit,[Q]C2-1VL,2770,33.9601,-118.40419
128887,6/29/15,2015,CofO Issued,14010-30000-02518,Bldg-New,1 or 2 Family Dwelling,12433 W KLING ST,91604,1,2,001 unit,R1-1-RFA,1434,34.15584,-118.4042
124900,7/11/15,2015,CofO Issued,14010-20000-01161,Bldg-New,1 or 2 Family Dwelling,2780 S CLUB DR,90064,1,2,001 unit,R1-1-O,2693,34.04127,-118.40424
111794,12/19/13,2013,CofO Issued,13010-30000-00604,Bldg-New,1 or 2 Family Dwelling,11229 W GREENLAWN AVE,90230,1,2,001 unit,R1-1,2751.01,34.00045,-118.40425
123519,11/10/15,2015,CofO Issued,14014-30000-01003,Bldg-New,1 or 2 Family Dwelling,12431 W LANDALE ST,91604,1,2,001 unit,R1-1-RFA,1434,34.15226,-118.40427
157630,3/2/18,2018,CofO Issued,15010-20000-00578,Bldg-New,1 or 2 Family Dwelling,4333 N WILKINSON AVE,91604,1,2,001 unit,R1-1-RFA-RIO,1435,34.14957,-118.40428
73053,8/13/14,2014,CofO Issued,08010-30000-02375,Bldg-New,1 or 2 Family Dwelling,2702 S FORRESTER DR,90064,1,2,001 unit,R1-1-O,2690,34.04418,-118.40429
127932,4/14/16,2016,CofO Issued,14010-10000-00905,Bldg-New,1 or 2 Family Dwelling,3015 S EARLMAR DR,90064,1,2,001 unit,R1-1,2690,34.03791,-118.40432
163612,2/27/18,2018,CofO Issued,17010-20000-00919,Bldg-New,1 or 2 Family Dwelling,8221 N WILKINSON AVE,91605,1,1,001 unit,RS-1,1210.1,34.22047,-118.40435
140010,3/14/17,2017,CofO Issued,15010-20000-01468,Bldg-New,1 or 2 Family Dwelling,12439 W KLING ST,91604,1,2,001 unit,R1-1-RFA-RIO,1434,34.15583,-118.40439
123566,1/21/15,2015,CofO Issued,14010-20000-00850,Bldg-New,1 or 2 Family Dwelling,12437 W LANDALE ST,91604,1,2,001 unit,R1-1-RFA,1434,34.15227,-118.40446
111831,1/28/14,2014,CofO Issued,13010-20000-00633,Bldg-New,1 or 2 Family Dwelling,12442 W SARAH ST,91604,1,2,001 unit,R1-1-RFA,1434,34.15388,-118.4045
113337,5/8/14,2014,CofO Issued,13010-10000-01220,Bldg-New,1 or 2 Family Dwelling,10154 W BRIDLEVALE DR,90064,1,2,001 unit,R1-1,2690,34.0385,-118.40455
139607,2/17/16,2016,CofO Issued,15010-20000-02260,Bldg-New,1 or 2 Family Dwelling,12449 W HORTENSE ST,91604,1,2,001 unit,R1-1-RFA-RIO,1434,34.15505,-118.40471
153588,3/10/18,2018,CofO Issued,16010-10000-02003,Bldg-New,1 or 2 Family Dwelling,10109 W LOVELANE PL,90064,1,2,001 unit,R1-1,2690,34.03338,-118.40474
155165,4/26/17,2017,CofO Issued,16014-20000-04602,Bldg-Addition,1 or 2 Family Dwelling,12453 W BROMWICH ST,91331,1,0,001 unit,R1-1-CUGU,1047.03,34.25372,-118.40479
98143,3/7/15,2015,CofO Issued,08010-30000-02657,Bldg-New,1 or 2 Family Dwelling,1432 N LINDACREST DR,90210,1,3,001 unit,RE15-1,2611.01,34.09711,-118.40502
104030,4/29/14,2014,CofO Issued,11010-20000-01223,Bldg-New,Apartment,4112 N WHITSETT AVE,91604,15,3,010-019 units,R3-1,1435,34.14529,-118.40503
101714,8/20/15,2015,CofO Issued,11010-20000-02184,Bldg-New,1 or 2 Family Dwelling,9586 W SHIRLEY LANE,90210,1,2,001 unit,RE15-1-H,2611.01,34.1168,-118.40503
103435,4/2/13,2013,CofO Issued,12010-10000-00046,Bldg-New,1 or 2 Family Dwelling,6508 N WHITSETT AVE,91606,1,1,001 unit,R1-1,1238,34.18895,-118.40508
162893,8/16/18,2018,CofO Issued,17016-20000-03241,Bldg-Alter/Repair,1 or 2 Family Dwelling,8168 N WHITSETT AVE,91605,1,0,001 unit,RS-1,1210.1,34.21983,-118.40508
106317,9/3/13,2013,CofO Issued,10010-20000-00520,Bldg-New,1 or 2 Family Dwelling,13861 N WALLABI AVE,91342,1,1,001 unit,RS-1,1061.11,34.32417,-118.40514
120599,8/24/17,2017,CofO Issued,13014-30000-02586,Bldg-Addition,1 or 2 Family Dwelling,4834 S SAWTELLE BLVD,90230,1,0,001 unit,RD2-1,2751.01,33.99848,-118.40521
133247,6/8/16,2016,CofO Issued,14010-20000-03671,Bldg-New,1 or 2 Family Dwelling,2921 S CAVENDISH DR,90064,1,2,001 unit,R1-1,2690,34.03844,-118.40523
91865,8/7/14,2014,CofO Issued,09010-10000-02339,Bldg-New,1 or 2 Family Dwelling,9590 W HIDDEN VALLEY ROAD,90210,1,2,001 unit,RE20-1,2611.01,34.12115,-118.40524
151284,3/2/18,2018,CofO Issued,14010-20000-02194,Bldg-New,1 or 2 Family Dwelling,12466 W OSBORNE ST,91331,1,2,001 unit,R1-1,1047.03,34.25706,-118.40524
106152,8/27/13,2013,CofO Issued,12010-10000-01387,Bldg-New,1 or 2 Family Dwelling,3008 S CAVENDISH DR,90064,1,2,001 unit,R1-1,2690,34.0374,-118.40533
160856,5/10/18,2018,CofO Issued,17016-20000-08936,Bldg-Alter/Repair,1 or 2 Family Dwelling,7861 N WHITSETT AVE,91605,1,0,001 unit,R1-1,1210.2,34.21385,-118.40546
163967,6/4/18,2018,CofO Issued,17014-20000-02339,Bldg-Addition,1 or 2 Family Dwelling,7733 N WHITSETT AVE,91605,1,1,001 unit,R1-1,1210.2,34.21132,-118.40547
137832,7/10/18,2018,CofO Issued,14010-20000-01995,Bldg-New,1 or 2 Family Dwelling,1845 N COLDWATER CANYON DR,90210,1,2,001 unit,RE15-1-H,2611.01,34.10436,-118.40559
136730,1/6/17,2017,CofO Corrected,14010-20000-01827,Bldg-New,1 or 2 Family Dwelling,1847 N COLDWATER CANYON DR,90210,1,2,001 unit,RE15-1-H,2611.01,34.10451,-118.4056
161446,2/2/18,2018,CofO Issued,16010-20000-04472,Bldg-New,1 or 2 Family Dwelling,12510 W SHELDON ST,91352,1,1,001 unit,RA-1,1210.1,34.23044,-118.4056
92384,7/24/13,2013,CofO Issued,11010-10000-00243,Bldg-New,1 or 2 Family Dwelling,3050 S CAVENDISH DR,90064,1,2,001 unit,R1-1,2690,34.0363,-118.40578
102052,4/12/13,2013,CofO Issued,11010-10000-02521,Bldg-New,1 or 2 Family Dwelling,11346 W YOUNGWORTH ST,90230,1,3,001 unit,R1-1,2751,33.99733,-118.406
94840,6/5/13,2013,CofO Issued,11010-10000-00812,Bldg-New,1 or 2 Family Dwelling,2915 S QUEENSBURY DR,90064,1,2,001 unit,R1-1,2690,34.03897,-118.40601
131696,12/9/16,2016,CofO Issued,14010-10000-00301,Bldg-New,Commercial,4810 S SAWTELLE BLVD,90230,4,3,002-004 units,RD2-1,2751.01,33.99880,-118.40603
110034,8/7/14,2014,CofO Issued,12010-10000-01475,Bldg-New,Apartment,4342 N BABCOCK AVE,91604,9,4,005-009 units,R3-1,1435,34.14982,-118.40611
